,股票代號,公司名稱,上市日期,股價,SMA 10,SMA 50,SMA 100,SMA 250,RSI 10,RSI 14,RSI 20,MACD 8/17,MACD 12/25,成交量
0,00226.HK,力寶,-,2.4,2.303,2.507,2.572,2.95,52.036,49.408,48.163,-0.04,-0.056,6.90萬
0,00227.HK,第一上海,1972/08/24,0.375,0.336,0.32,0.35,0.39,70.323,66.354,62.256,0.012,0.009,2.67百萬
0,00228.HK,中能控股,2002/02/18,0.166,0.168,0.17,0.175,0.184,40.891,43.582,45.744,-0.002,-0.002,2.02百萬
0,00229.HK,利民實業,1984/11/22,0.8,0.782,0.838,0.9,0.969,49.473,48.383,47.395,-0.005,-0.012,3.10萬
0,00230.HK,五礦地產,1991/12/20,1.04,1.059,1.026,1.122,1.167,49.229,49.943,49.519,0.007,0.009,1.03百萬
0,00231.HK,平安證券集,-,0.03,0.029,0.033,0.042,0.062,50.72,47.861,45.993,-0.001,-0.001,52.00萬
0,00232.HK,中國航空工,1991/12/12,0.125,0.134,0.113,0.126,0.154,45.029,50.082,52.139,0.002,0.005,1.81千萬
0,00234.HK,新世紀集團,1972/11/24,106.0,0.111,0.117,0.12,0.123,28.51,31.703,35.037,-0.002,-0.003,0.00
0,00235.HK,中策集團,-,-,-,-,-,-,-,-,-,-,-,2.07千萬
0,00236.HK,香港生力啤,-,0.77,0.772,0.77,0.893,1.065,51.249,50.553,49.269,0.005,0.001,17.52萬
0,00237.HK,安全貨倉,1973/01/09,0.84,10.752,10.696,11.481,12.616,51.072,50.489,49.721,0.032,-0.008,0.00
0,00238.HK,長興國際,2010/11/04,255.0,0.261,0.347,0.365,0.408,35.615,36.744,38.801,-0.021,-0.028,0.00
0,00239.HK,白花油,1991/12/18,2.3,2.24,2.392,2.495,2.792,49.539,47.923,46.829,-0.022,-0.036,1.25萬
0,00240.HK,利基控股,-,-,-,-,-,-,-,-,-,-,-,14.00萬
0,00241.HK,阿里健康,1972/07/06,20.55,19.88,18.425,15.794,10.976,59.218,58.422,58.275,0.332,0.459,2.73千萬
0,00242.HK,信德集團,1973/01/25,3.05,3.034,2.759,2.986,3.101,57.895,57.461,56.008,0.07,0.087,1.16千萬
0,00243.HK,QPL I,1987/01/20,0.22,0.21,0.244,0.317,0.456,50.423,47.571,44.799,-0.003,-0.009,4.11萬
0,00244.HK,先施,-,0.375,0.376,0.319,0.284,0.266,61.146,64.16,64.633,0.005,0.013,3.29百萬
0,00245.HK,中國民生金,1972/08/25,0.091,0.095,0.098,0.096,0.101,36.382,39.581,42.73,-0.002,-0.002,1.49百萬
0,00247.HK,尖沙咀置業,1972/07/20,24.85,25.0,25.733,24.962,22.316,38.036,38.684,41.328,-0.238,-0.274,1.20萬
0,00248.HK,香港通訊國,2001/11/09,65.0,0.063,0.072,0.083,0.12,49.321,47.41,45.976,-0.001,-0.002,0.00
0,00250.HK,中國數碼信,-,37.0,0.036,0.04,0.045,0.052,46.021,43.639,42.356,-0.001,-0.001,0.00
0,00251.HK,爪哇控股,1973/10/03,5.69,5.563,5.721,5.984,7.399,57.673,53.64,50.579,-0.003,-0.036,11.40萬
0,00252.HK,華信地產財,-,500.0,3.48,3.75,3.508,2.715,54.456,49.071,47.78,0.007,-0.031,0.00
0,00253.HK,順豪控股,-,1.17,1.186,1.5,1.877,2.363,39.862,37.936,37.007,-0.094,-0.12,3.00萬
0,00254.HK,國家聯合資,1972/11/16,142.0,0.153,0.168,0.191,0.228,31.852,34.653,36.654,-0.005,-0.006,0.00
0,00255.HK,龍記集團,1993/03/05,2.1,2.155,2.216,2.294,2.52,39.969,41.396,42.517,-0.025,-0.026,12.20萬
0,00256.HK,冠城鐘錶珠,1991/12/10,1.57,1.572,1.547,1.598,1.661,55.354,54.79,52.999,0.009,0.009,2.32百萬
0,00257.HK,中國光大國,-,4.17,4.24,4.344,4.732,5.73,45.094,45.004,44.7,-0.036,-0.049,1.16千萬
0,00258.HK,湯臣集團,-,1.71,1.728,1.782,1.907,1.989,38.46,40.801,42.903,-0.025,-0.028,24.00萬
0,00259.HK,億都（國際,1993/09/01,1.6,1.623,1.512,1.375,1.263,49.585,52.813,55.195,0.013,0.028,27.80萬
0,00260.HK,幸福控股,-,-,-,-,-,-,-,-,-,-,-,4.20百萬
0,00261.HK,大灣區投資,-,-,-,-,-,-,-,-,-,-,-,0.00
0,00262.HK,迪臣發展國,1997/06/10,0.134,0.145,0.167,0.165,0.194,36.698,38.673,40.62,-0.005,-0.007,1.40百萬
0,00263.HK,高富集團控,1988/04/06,310.0,0.324,0.216,0.212,0.363,53.812,58.0,59.41,0.014,0.028,8.57百萬
0,00264.HK,中聯發展控,2003/03/12,980.0,0.991,1.12,1.356,1.489,43.825,41.522,39.721,-0.017,-0.035,0.00
0,00265.HK,東勝旅遊,-,0.074,0.066,0.085,0.101,0.164,54.443,50.006,46.764,-0.004,-0.006,4.66百萬
0,00266.HK,天德地產,-,5.88,5.884,6.529,7.134,8.337,36.458,33.982,32.376,-0.071,-0.16,11.40萬
0,00267.HK,中信股份,1986/02/26,8.12,7.954,7.658,8.241,9.389,59.374,57.5,54.969,0.099,0.096,2.15千萬
0,00268.HK,金蝶國際,2005/07/20,15.04,14.15,12.479,11.149,9.303,69.704,67.023,65.2,0.327,0.498,2.17千萬
0,00269.HK,中國資源交,-,-,-,-,-,-,-,-,-,-,-,40.50萬
0,00270.HK,粵海投資,-,14.42,15.04,15.468,15.349,15.963,33.345,35.734,39.079,-0.275,-0.233,6.95百萬
0,00271.HK,亞證地產,1973/02/28,1.21,1.211,1.156,1.223,1.582,52.42,52.761,52.265,0.016,0.017,4.00萬
0,00272.HK,瑞安房地產,2006/10/04,1.3,1.312,1.317,1.417,1.567,48.198,47.997,47.512,-0.009,-0.008,7.07百萬
0,00273.HK,茂宸集團,-,-,-,-,-,-,-,-,-,-,-,4.90百萬
0,00274.HK,中富資源,2000/12/18,0.177,0.16,0.207,0.257,0.35,52.783,49.332,46.823,-0.005,-0.012,35.62萬
0,00275.HK,凱華集團,1991/12/16,260.0,0.265,0.32,0.382,0.503,34.454,34.918,36.327,-0.009,-0.015,0.00
0,00276.HK,蒙古能源,1972/08/23,0.405,0.409,0.43,0.557,0.861,46.042,45.823,45.126,-0.004,-0.009,4.34萬
0,00277.HK,太興置業,-,460.0,4.167,4.606,4.547,3.385,28.405,33.69,37.914,-0.249,-0.231,0.00
0,00278.HK,華廈置業,1972/04/24,800.0,6.28,7.355,7.51,7.297,26.043,29.194,32.533,-0.32,-0.378,0.00
0,00279.HK,民眾金融科,1988/05/11,90.0,0.099,0.117,0.14,0.234,16.39,22.291,27.334,-0.006,-0.007,0.00
0,00280.HK,景福集團,1988/03/28,0.285,0.275,0.261,0.303,0.314,57.295,55.7,53.741,0.005,0.004,6.20萬
0,00281.HK,川河集團,1973/01/23,0.4,0.413,0.436,0.453,0.476,35.794,37.254,39.033,-0.011,-0.011,25.20萬
0,00282.HK,壹傳媒,-,0.103,0.102,0.137,0.176,0.235,34.752,33.506,33.78,-0.007,-0.011,1.71百萬
0,00285.HK,比亞迪電子,2007/12/20,16.92,16.16,15.991,15.301,13.757,60.999,58.225,56.304,0.096,0.07,2.36千萬
0,00286.HK,愛帝宮,1990/09/07,640.0,0.546,0.471,0.471,0.517,83.547,80.551,76.431,0.044,0.04,3.97千萬
0,00287.HK,永發置業,-,800.0,9.873,12.158,13.173,12.668,23.103,25.539,28.134,-0.619,-0.773,0.00
0,00288.HK,萬洲國際,2014/08/05,6.9,6.768,7.103,7.401,7.569,55.996,52.448,49.697,0.004,-0.056,3.73千萬
0,00289.HK,永安國際,-,18.48,18.626,19.081,20.364,23.173,45.959,44.996,43.962,-0.17,-0.227,6.00千
0,00290.HK,中國富強金,2001/05/03,0.054,0.055,0.05,0.053,0.058,49.876,51.4,51.892,0.001,0.001,1.42百萬
0,00291.HK,華潤啤酒,-,42.35,43.955,39.45,38.137,39.71,48.705,52.286,54.252,0.505,1.066,6.18百萬
0,00292.HK,泛海酒店,1988/09/22,225.0,0.222,0.248,0.269,0.326,46.422,44.826,44.025,-0.003,-0.006,0.00
0,00293.HK,國泰航空,1986/05/15,8.1,8.419,8.659,9.196,10.063,39.135,40.804,41.929,-0.07,-0.103,9.83百萬
0,00294.HK,長江製衣,-,2.55,2.584,2.708,2.931,3.097,44.56,44.404,43.886,-0.002,-0.023,7.00千
0,00295.HK,江山控股,1970/11/28,0.051,0.052,0.061,0.068,0.088,42.781,42.74,42.885,-0.002,-0.003,42.50萬
0,00296.HK,英皇娛樂酒,-,1.08,1.07,1.083,1.2,1.407,57.04,53.35,49.756,0.005,-0.002,69.00萬
0,00297.HK,中化化肥,1996/09/30,0.72,0.698,0.692,0.735,0.796,65.156,60.592,56.215,0.008,0.004,3.31百萬
0,00298.HK,莊士中國,-,390.0,0.397,0.396,0.416,0.458,42.474,44.106,44.764,-0.002,-0.002,10.50萬
0,00299.HK,寶新置地,2004/04/30,0.475,0.488,0.644,0.699,0.743,27.915,27.907,29.637,-0.046,-0.055,4.50萬
0,00301.HK,三和精化,-,-,-,-,-,-,-,-,-,-,-,6.00萬
0,00302.HK,中手游,-,-,-,-,-,-,-,-,-,-,-,6.81千萬
0,00303.HK,VTECH,1992/11/05,48.0,49.465,53.535,59.958,66.444,40.904,40.366,39.826,-0.665,-1.269,1.13百萬
0,00305.HK,五菱汽車,1992/11/23,440.0,0.46,0.257,0.246,0.261,61.061,62.465,63.173,0.054,0.064,1.28千萬
0,00306.HK,冠忠巴士集,1996/09/25,2.43,2.448,2.547,2.634,3.247,42.294,43.056,43.761,-0.019,-0.032,2.00千
0,00307.HK,優派能源發,1992/12/02,129.0,0.109,0.115,0.175,0.311,75.309,66.176,56.469,0.005,0.001,0.00
0,00308.HK,香港中旅,1992/11/11,1.21,1.074,1.032,1.103,1.243,71.242,67.798,63.71,0.029,0.022,5.03千萬
0,00309.HK,新華通訊頻,2003/07/25,0.085,0.082,0.087,0.095,0.142,48.833,47.985,47.954,-0.004,-0.003,48.20萬
0,00310.HK,嘉進投資國,-,-,-,-,-,-,-,-,-,-,-,0.00
0,00311.HK,聯泰控股,2004/07/15,0.345,0.369,0.473,0.579,0.716,25.386,26.983,28.647,-0.019,-0.03,7.00千
0,00312.HK,歲寶百貨,2010/11/17,0.81,0.815,1.061,1.186,1.199,35.167,33.086,32.801,-0.057,-0.079,30.20萬
0,00313.HK,裕田中國,-,-,-,-,-,-,-,-,-,-,-,0.00
0,00315.HK,數碼通電訊,1996/10/31,4.43,4.361,4.576,4.976,6.07,54.288,51.737,48.972,0.024,-0.024,73.45萬
0,00316.HK,東方海外國,1992/07/31,31.4,31.41,31.364,32.463,29.728,46.368,47.413,48.258,-0.14,-0.145,1.50千
0,00317.HK,中船防務,1993/08/06,5.28,5.339,5.246,5.097,5.918,44.23,47.112,49.409,-0.041,-0.006,69.42萬
0,00318.HK,黃河實業,2001/10/09,300.0,0.321,0.365,0.408,0.619,42.447,43.605,44.588,-0.016,-0.018,0.00
0,00320.HK,金寶通,2006/10/09,290.0,0.309,0.338,0.462,0.672,32.795,35.132,36.936,-0.01,-0.014,94.60萬
0,00321.HK,德永佳集團,1992/08/06,1.27,1.201,1.224,1.402,1.801,60.665,57.438,53.801,0.027,0.01,1.95百萬
0,00322.HK,康師傅控股,1996/02/05,12.76,12.628,12.842,13.044,12.082,52.426,50.636,49.797,-0.014,-0.056,5.28百萬
0,00323.HK,馬鞍山鋼鐵,1993/11/03,2.14,2.184,2.266,2.525,2.805,40.985,41.724,41.86,-0.025,-0.035,5.83百萬
0,00326.HK,中國星集團,1992/11/12,1.7,1.715,1.748,1.642,1.21,42.774,43.941,47.178,-0.021,-0.014,50.72萬
0,00327.HK,百富環球,2010/12/20,3.18,3.116,3.107,3.336,3.383,54.884,53.634,52.098,0.018,0.013,1.10百萬
0,00328.HK,愛高集團,1992/11/27,0.181,0.185,0.214,0.291,0.506,39.468,38.824,37.961,-0.003,-0.008,14.20萬
0,00329.HK,東建國際,2001/05/09,0.56,0.585,0.824,0.955,1.218,37.686,36.77,37.394,-0.043,-0.069,3.20萬
0,00330.HK,思捷環球,1993/12/09,0.87,0.764,0.68,0.983,1.267,74.98,70.231,63.254,0.062,0.045,4.38百萬
0,00331.HK,豐盛服務集,2015/12/10,3.23,3.182,3.259,3.411,3.362,56.17,52.939,50.225,0.007,-0.013,36.20萬
0,00332.HK,元亨燃氣,-,-,-,-,-,-,-,-,-,-,-,0.00
0,00333.HK,黛麗斯國際,1991/12/16,690.0,0.665,0.771,0.931,1.26,53.409,47.229,43.052,-0.002,-0.02,0.00
0,00334.HK,華顯光電,1997/06/18,0.405,0.39,0.413,0.457,0.508,59.586,53.613,49.279,-0.001,-0.006,44.80萬
0,00335.HK,美建集團,2000/10/18,0.89,0.919,0.932,0.954,1.003,42.282,43.535,44.327,-0.005,-0.006,76.80萬
0,00336.HK,華寶國際,1992/01/22,3.12,3.076,2.98,2.917,2.953,60.111,58.059,56.343,0.036,0.034,1.66百萬
0,00337.HK,綠地香港,2006/10/10,2.8,2.801,2.8,2.897,2.93,54.855,53.149,51.282,0.015,0.008,1.92百萬
0,00338.HK,上海石油化,1993/07/26,2.03,2.039,2.027,2.017,2.276,51.856,51.425,50.928,0.009,0.006,6.78百萬
0,00339.HK,核心經濟投,2000/07/26,255.0,0.213,0.473,0.609,0.696,52.678,44.097,39.779,-0.005,-0.049,30.00萬
0,00340.HK,潼關黃金,1997/03/26,0.475,0.411,0.393,0.414,0.458,70.867,65.907,61.662,0.017,0.012,71.96萬
0,00341.HK,大家樂集團,1986/07/16,15.0,15.238,15.136,15.804,19.643,48.511,48.959,48.893,0.096,0.046,6.41百萬
0,00342.HK,新海能源,1993/03/03,710.0,0.729,0.929,1.042,1.277,32.296,31.793,32.33,-0.027,-0.051,56.00萬
0,00343.HK,文化傳信,1986/08/12,77.0,0.082,0.093,0.104,0.141,31.38,35.33,38.754,-0.004,-0.005,36.60萬
0,00345.HK,維他奶國際,1994/03/30,29.45,29.375,29.279,28.868,31.787,45.303,46.836,48.58,-0.51,-0.335,3.08百萬
0,00346.HK,延長石油國,2001/04/19,0.055,0.059,0.048,0.046,0.057,47.059,50.531,52.88,0.001,0.002,6.17百萬
0,00347.HK,鞍鋼股份,1997/07/24,1.88,1.906,1.952,2.224,2.671,46.528,45.989,44.945,-0.011,-0.019,7.17百萬
0,00348.HK,中國智能健,1997/09/30,0.033,0.032,0.029,0.032,0.036,60.612,60.068,58.124,0.001,0.001,1.60百萬
0,00351.HK,亞洲能源物,1992/08/18,0.219,0.216,0.247,0.293,0.328,46.82,45.981,45.654,-0.01,-0.014,22.22萬
0,00352.HK,富陽,2006/07/05,0.229,0.254,0.388,0.511,0.812,21.717,24.852,28.055,-0.029,-0.043,0.00
0,00353.HK,能源國際投,-,-,-,-,-,-,-,-,-,-,-,62.00萬
0,00354.HK,中國軟件國,2003/06/20,4.43,4.108,4.233,4.464,4.076,66.678,60.463,56.052,0.026,-0.016,3.89千萬
0,00355.HK,世紀城市國,-,-,-,-,-,-,-,-,-,-,-,4.49萬
0,00356.HK,鼎立資本,2002/06/07,41.0,0.043,0.046,0.052,0.074,44.809,46.216,46.87,-0.001,-0.001,0.00
0,00357.HK,美蘭空港,2002/11/18,12.5,11.848,8.803,7.601,6.184,68.939,69.233,68.81,0.971,1.129,1.40百萬
0,00358.HK,江西銅業股,1997/06/12,7.66,7.899,7.43,8.063,8.954,50.25,51.509,51.249,0.104,0.132,6.71百萬
0,00359.HK,海升果汁,2005/11/04,0.118,0.122,0.158,0.174,0.233,27.491,31.424,35.173,-0.008,-0.011,12.00萬
0,00360.HK,新焦點,2005/02/28,0.128,0.123,0.096,0.097,0.12,68.469,67.828,65.612,0.009,0.01,2.74百萬
0,00361.HK,順龍控股,2000/12/20,29.0,0.03,0.037,0.042,0.122,25.35,31.503,37.069,-0.002,-0.002,0.00
0,00362.HK,信陽毛尖,2001/05/02,0.3,0.352,0.417,0.442,0.37,21.194,25.939,31.092,-0.038,-0.035,2.89百萬
0,00363.HK,上海實業控,1996/05/30,12.36,12.33,12.554,13.017,14.392,48.893,47.999,47.531,-0.063,-0.091,71.59萬
0,00364.HK,區塊鏈集團,2002/08/30,91.0,0.091,0.097,0.118,0.189,44.531,44.612,44.436,-0.001,-0.002,0.00
0,00365.HK,芯成科技,2000/10/16,1.3,1.322,1.342,1.428,1.513,43.046,44.261,45.427,-0.015,-0.016,33.60萬
0,00366.HK,陸氏集團（,1987/01/07,1.28,1.249,1.241,1.381,1.577,54.689,53.072,51.207,0.006,0.001,8.00萬
0,00367.HK,莊士機構國,1987/01/16,1.13,1.101,1.108,1.226,1.462,60.298,56.1,52.227,0.007,-0.001,8.40萬
0,00369.HK,永泰地產,1973/02/07,4.0,4.165,4.506,4.751,5.055,35.077,36.648,38.193,-0.101,-0.127,2.40萬
0,00370.HK,國華,1996/03/26,0.11,0.122,0.148,0.166,0.172,23.026,24.178,26.137,-0.01,-0.011,1.00萬
0,00371.HK,北控水務集,1993/04/19,3.04,3.091,2.994,3.256,3.793,50.267,50.484,49.8,-0.005,0.008,1.62千萬
0,00372.HK,保德國際發,1992/02/13,0.355,0.358,0.347,0.362,0.406,48.211,49.675,50.102,0.001,0.003,1.23百萬
0,00373.HK,聯合集團,1973/01/12,0.0,43.365,39.789,39.748,43.214,62.409,61.649,59.98,1.102,1.258,0.00
0,00374.HK,四洲集團,1993/08/25,940.0,2.882,3.331,3.512,3.295,44.415,42.561,41.751,-0.069,-0.118,0.00
0,00375.HK,ＹＧＭ貿易,1988/01/25,700.0,2.612,3.348,4.554,6.097,38.749,32.746,29.512,-0.108,-0.211,0.00
0,00376.HK,雲鋒金融,1987/07/17,3.31,3.547,3.191,3.386,3.557,45.253,48.362,49.863,0.021,0.067,1.54百萬
0,00377.HK,華君國際集,1993/04/19,11.14,11.428,10.708,11.465,13.353,49.941,51.208,51.168,0.126,0.242,0.00
0,00378.HK,五龍動力,-,-,-,-,-,-,-,-,-,-,-,3.58千萬
0,00379.HK,恆嘉融資租,2002/11/13,0.21,0.233,0.211,0.224,0.202,40.783,44.144,46.614,-0.003,0.001,2.50萬
0,00380.HK,冠力國際,2000/12/21,0.097,0.097,0.139,0.163,0.224,36.754,36.374,36.864,-0.007,-0.011,2.60萬
0,00381.HK,僑雄國際,-,-,-,-,-,-,-,-,-,-,-,10.20萬
0,00382.HK,中匯集團,-,-,-,-,-,-,-,-,-,-,-,1.94百萬
0,00383.HK,中國醫療網,1991/08/01,0.188,0.187,0.185,0.168,0.161,49.403,50.106,51.495,-0.001,-0.001,1.93百萬
0,00384.HK,中國燃氣,1995/10/20,27.0,27.435,26.477,27.514,29.592,48.84,49.823,50.196,-0.013,0.105,4.50百萬
0,00385.HK,建聯集團,1993/10/15,900.0,0.901,1.051,1.23,1.353,43.667,42.284,41.213,-0.018,-0.037,1.20萬
0,00386.HK,中國石油化,2000/10/19,3.43,3.526,3.696,3.845,4.388,41.655,42.372,43.052,-0.049,-0.057,8.97千萬
0,00387.HK,力豐（集團,2003/07/10,0.51,0.534,0.639,0.861,1.13,38.096,37.961,37.239,-0.009,-0.025,2.40萬
0,00388.HK,香港交易所,2000/06/27,295.8,293.24,261.672,257.318,254.396,64.442,64.908,64.174,6.561,9.533,5.75百萬
0,00389.HK,通天酒業,2009/11/19,60.0,0.065,0.082,0.099,0.117,23.299,27.291,31.045,-0.005,-0.006,11.20萬
0,00390.HK,中國中鐵,2007/12/07,4.22,4.265,4.398,4.356,4.807,44.419,44.674,45.573,-0.036,-0.043,9.39百萬
0,00391.HK,美亞娛樂資,1993/10/18,0.092,0.09,0.097,0.119,0.162,51.699,49.505,46.734,0.001,-0.001,88.00萬
0,00392.HK,北京控股,1997/05/29,27.05,27.215,26.669,29.498,34.054,52.624,51.905,50.266,0.122,0.108,1.68百萬
0,00393.HK,旭日企業,-,-,-,-,-,-,-,-,-,-,-,11.20萬
0,00395.HK,中國智能集,2002/10/28,0.15,0.15,0.167,0.158,0.179,39.078,39.666,42.198,-0.003,-0.004,4.39千萬
0,00396.HK,興利（香港,2009/06/22,114.0,0.118,0.215,0.281,0.418,37.368,35.418,34.536,-0.015,-0.026,0.00
0,00397.HK,權威金融,1993/10/13,80.0,0.08,0.094,0.097,0.092,39.611,40.039,41.377,-0.003,-0.004,23.70萬
0,00398.HK,東方表行集,1993/10/12,1.86,1.927,1.749,1.734,1.769,44.111,50.367,53.823,0.006,0.034,80.80萬
0,00399.HK,領航醫藥生,2000/08/23,220.0,0.222,0.244,0.254,0.303,37.899,38.639,39.923,-0.007,-0.008,0.00
0,00400.HK,科通芯城,-,-,-,-,-,-,-,-,-,-,-,53.20萬
0,00401.HK,萬嘉集團,2013/10/11,0.189,0.181,0.18,0.189,0.309,55.64,53.592,52.004,-0.001,-0.001,6.10百萬
0,00402.HK,天下圖控股,2006/03/14,30.0,0.03,0.042,0.061,0.081,45.261,42.233,39.773,-0.001,-0.003,0.00
0,00403.HK,星光集團,1993/03/03,0.425,0.421,0.415,0.418,0.365,57.37,55.142,53.107,0.005,0.003,26.80萬
0,00405.HK,越秀房產信,2005/12/21,3.62,3.67,3.702,4.16,4.815,48.14,47.574,46.326,-0.01,-0.019,3.23百萬
0,00406.HK,有利集團,1991/08/29,0.96,0.986,1.232,1.316,1.368,34.218,34.535,35.995,-0.065,-0.083,0.00
0,00408.HK,葉氏化工集,1991/08/22,2.25,2.319,2.34,2.335,2.359,37.825,40.948,43.892,-0.035,-0.024,3.00萬
0,00410.HK,ＳＯＨＯ中,2007/10/08,2.82,2.823,3.14,3.178,2.829,47.825,45.577,44.743,-0.011,-0.059,8.34百萬
0,00411.HK,南順（香港,1972/10/31,0.04,12.994,12.574,13.462,14.164,64.845,60.067,55.173,0.08,0.101,0.00
0,00412.HK,中國山東高,1992/04/15,0.46,0.366,0.349,0.321,0.287,80.611,74.586,68.544,0.037,0.028,2.20億
0,00413.HK,南華集團控,1987/06/16,0.129,0.13,0.149,0.162,0.199,39.045,38.869,39.613,-0.006,-0.007,11.60萬
0,00416.HK,錦州銀行,2015/12/07,900.0,1.885,2.509,4.648,6.089,41.855,40.071,38.09,-0.125,-0.237,0.00
0,00417.HK,謝瑞麟,1987/06/30,900.0,0.872,0.94,1.168,1.55,55.805,51.288,47.751,0.008,-0.008,7.32萬
0,00418.HK,方正控股,1995/12/21,400.0,0.405,0.362,0.393,0.41,57.008,56.933,55.653,0.008,0.012,12.60萬
0,00419.HK,華誼騰訊娛,1987/07/08,0.124,0.13,0.101,0.099,0.11,49.362,52.943,55.048,0.003,0.007,1.71千萬
0,00420.HK,福田實業,1988/04/20,1.0,1.0,1.04,1.046,1.095,45.363,44.889,45.369,-0.009,-0.012,39.00萬
0,00422.HK,越南製造加,2007/12/20,425.0,0.351,0.215,0.217,0.239,90.301,87.829,84.004,0.068,0.065,28.00萬
0,00423.HK,經濟日報集,2005/08/03,20.0,1.036,1.093,1.216,1.395,33.174,35.943,37.814,-0.013,-0.021,0.00
0,00425.HK,敏實集團,2005/12/01,21.15,22.845,19.801,21.795,23.847,44.536,47.992,49.782,0.129,0.515,6.53百萬
0,00426.HK,萬華媒體,2005/10/18,0.13,0.136,0.23,0.308,0.537,37.833,36.001,35.702,-0.013,-0.025,0.00
0,00428.HK,中國天弓控,1993/12/14,0.29,0.231,0.255,0.273,0.323,69.399,64.328,59.793,0.009,0.001,1.53百萬
0,00430.HK,東方網庫,1993/03/30,0.078,0.077,0.086,0.093,0.099,46.79,46.116,45.704,-0.001,-0.002,12.60萬
0,00431.HK,大中華金融,1992/09/16,196.0,0.197,0.198,0.2,0.201,33.161,36.975,40.993,-0.001,-0.001,2.98百萬
0,00432.HK,盈大地產,-,-,-,-,-,-,-,-,-,-,-,5.50萬
0,00433.HK,北方礦業,-,0.015,0.014,0.011,0.012,0.015,83.852,79.481,73.226,0.001,0.001,2.36千萬
0,00434.HK,博雅互動,2013/11/12,690.0,0.613,0.644,0.77,1.028,58.982,56.923,54.197,0.034,0.015,1.33百萬
0,00435.HK,陽光房地產,2006/12/21,950.0,3.903,3.835,4.167,4.91,57.09,55.323,53.072,0.05,0.035,1.72百萬
0,00436.HK,新宇環保,2000/05/18,200.0,0.199,0.206,0.231,0.308,47.148,46.183,45.026,-0.002,-0.002,3.30百萬
0,00438.HK,彩虹新能源,2004/12/20,0.94,0.926,0.818,0.705,0.648,59.904,59.913,60.143,0.015,0.027,1.79千萬
0,00439.HK,光啟科學,1992/03/11,0.29,0.251,0.25,0.25,0.328,76.574,70.174,64.62,0.005,0.002,2.77百萬
0,00440.HK,大新金融,1987/11/05,22.65,22.89,23.349,24.771,28.729,47.158,47.027,46.807,-0.145,-0.206,25.12萬
0,00442.HK,海福德集團,2015/03/11,0.64,0.797,1.052,1.476,1.844,20.936,26.486,30.933,-0.088,-0.109,22.20萬
0,00444.HK,SINCE,2005/10/17,0.074,0.079,0.092,0.113,0.14,32.909,34.95,36.473,-0.003,-0.004,8.57百萬
0,00445.HK,中集天達,2002/09/30,0.178,0.178,0.149,0.175,0.208,64.825,63.263,60.177,0.009,0.009,4.73百萬
0,00449.HK,志高控股,2009/07/13,43.0,0.044,0.048,0.048,0.059,43.417,43.76,44.283,-0.001,-0.001,0.00
0,00450.HK,鴻興印刷集,-,-,-,-,-,-,-,-,-,-,-,30.60萬
0,00451.HK,協鑫新能源,-,-,-,-,-,-,-,-,-,-,-,6.21千萬
0,00455.HK,天大藥業,1992/03/30,0.138,0.14,0.15,0.167,0.197,42.745,43.028,43.546,-0.003,-0.004,3.40萬
0,00456.HK,新城市建設,-,-,-,-,-,-,-,-,-,-,-,0.00
0,00458.HK,聯亞集團,1988/01/06,300.0,1.516,1.579,1.666,1.964,22.606,29.252,34.043,-0.058,-0.046,0.00
0,00459.HK,美聯工商舖,-,-,-,-,-,-,-,-,-,-,-,32.80萬
0,00460.HK,四環醫藥,2010/10/28,0.83,0.798,0.767,0.837,1.091,69.577,65.005,59.817,0.012,0.011,5.61千萬
0,00462.HK,天然乳品,2005/06/10,200.0,2.05,1.813,1.278,0.83,62.632,62.094,61.702,0.147,0.143,0.00
0,00464.HK,中國海外諾,2005/06/16,800.0,0.851,1.198,1.66,1.993,45.08,43.355,41.386,-0.007,-0.067,0.00
0,00465.HK,富通科技,2009/12/04,0.455,0.456,0.538,0.631,0.782,43.003,43.324,43.658,-0.016,-0.023,2.00千
0,00467.HK,聯合能源集,1992/04/08,450.0,1.461,1.437,1.438,1.443,50.968,51.497,51.326,0.005,0.009,4.45百萬
0,00468.HK,紛美包裝,2010/12/09,2.71,2.743,2.764,2.846,3.521,41.671,43.468,45.388,-0.04,-0.032,3.90百萬
0,00469.HK,凱普松國際,2007/05/07,0.57,0.5,0.348,0.369,0.439,80.724,78.013,74.044,0.069,0.067,4.67百萬
0,00471.HK,中播控股,2005/10/10,0.425,0.402,0.373,0.457,0.728,61.718,58.379,54.919,0.005,0.006,1.34百萬
0,00472.HK,新絲路文旅,1988/01/29,231.0,0.224,0.277,0.339,0.431,45.635,43.869,42.925,-0.008,-0.015,29.00萬
0,00474.HK,昊天發展集,2006/06/06,0.158,0.186,0.197,0.2,0.213,24.471,28.897,33.404,-0.007,-0.006,7.37百萬
0,00475.HK,中發展控股,2007/04/17,0.65,0.652,0.759,0.934,1.067,48.197,46.955,45.562,-0.002,-0.021,0.00
0,00476.HK,中國動力控,-,-,-,-,-,-,-,-,-,-,-,4.69百萬
0,00479.HK,華建控股,-,-,-,-,-,-,-,-,-,-,-,2.00千
0,00480.HK,香港興業國,1988/03/11,3.25,3.228,3.238,3.207,3.363,53.223,52.074,51.502,-0.004,-0.008,47.67萬
